,fluxes,minimum,maximum
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_me_4,0.0,,
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_1,0.0,,
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_2,0.0,,
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_3,0.0,,
MYO_INOSITOL_1OR_4_MONOPHOSPHATASE_RXN_c_gc_4,0.0,,
ORNITHINE_CITRULLINE_pc_me_1,0.0,,
ORNITHINE_CITRULLINE_pc_me_2,0.0,,
ORNITHINE_CITRULLINE_pc_me_3,0.0,,
ORNITHINE_CITRULLINE_pc_me_4,0.0,,
ORNITHINE_CITRULLINE_pc_gc_1,0.0,,
ORNITHINE_CITRULLINE_pc_gc_2,0.0,,
ORNITHINE_CITRULLINE_pc_gc_3,0.0,,
ORNITHINE_CITRULLINE_pc_gc_4,0.0,,
RXN0_2301_m_me_1,0.0,,
RXN0_2301_m_me_2,0.0,,
RXN0_2301_m_me_3,0.0,,
RXN0_2301_m_me_4,0.0,,
RXN0_2301_m_gc_1,0.0,,
RXN0_2301_m_gc_2,0.0,,
RXN0_2301_m_gc_3,0.0,,
RXN0_2301_m_gc_4,0.0,,
GLT_xc_me_1,0.0,,
GLT_xc_me_2,0.0,,
GLT_xc_me_3,0.0,,
GLT_xc_me_4,0.0,,
GLT_xc_gc_1,0.0,,
GLT_xc_gc_2,0.0,,
GLT_xc_gc_3,0.0,,
GLT_xc_gc_4,0.0,,
pGLU_biomass_me_1,0.0,,
pGLU_biomass_me_2,0.0,,
pGLU_biomass_me_3,0.0,,
pGLU_biomass_me_4,0.0,,
pGLU_biomass_gc_1,0.0,,
pGLU_biomass_gc_2,0.0,,
pGLU_biomass_gc_3,0.0,,
pGLU_biomass_gc_4,0.0,,
UREASE_RXN_c_me_1,0.0,,
UREASE_RXN_c_me_2,0.0,,
UREASE_RXN_c_me_3,0.0,,
UREASE_RXN_c_me_4,0.0,,
UREASE_RXN_c_gc_1,0.0,,
UREASE_RXN_c_gc_2,0.0,,
UREASE_RXN_c_gc_3,0.0,,
UREASE_RXN_c_gc_4,0.0,,
ALANINE_AMINOTRANSFERASE_RXN_c_me_1,-0.005137002880519349,,
ALANINE_AMINOTRANSFERASE_RXN_c_me_2,-0.015411008641558047,,
ALANINE_AMINOTRANSFERASE_RXN_c_me_3,-0.015411008641558047,,
ALANINE_AMINOTRANSFERASE_RXN_c_me_4,-0.005137002880519349,,
ALANINE_AMINOTRANSFERASE_RXN_c_gc_1,0.0,,
ALANINE_AMINOTRANSFERASE_RXN_c_gc_2,0.0,,
ALANINE_AMINOTRANSFERASE_RXN_c_gc_3,0.0,,
ALANINE_AMINOTRANSFERASE_RXN_c_gc_4,0.0,,
DIAMINOPIMEPIM_RXN_p_me_1,0.0,,
DIAMINOPIMEPIM_RXN_p_me_2,0.00880629076576727,,
DIAMINOPIMEPIM_RXN_p_me_3,0.011869348423425451,,
DIAMINOPIMEPIM_RXN_p_me_4,0.0,,
DIAMINOPIMEPIM_RXN_p_gc_1,0.0,,
DIAMINOPIMEPIM_RXN_p_gc_2,0.0,,
DIAMINOPIMEPIM_RXN_p_gc_3,0.0,,
DIAMINOPIMEPIM_RXN_p_gc_4,0.0,,
sFUM_biomass_me_1,0.0,,
sFUM_biomass_me_2,0.0,,
sFUM_biomass_me_3,0.0,,
sFUM_biomass_me_4,0.0,,
sFUM_biomass_gc_1,0.0,,
sFUM_biomass_gc_2,0.0,,
sFUM_biomass_gc_3,0.0,,
sFUM_biomass_gc_4,0.0,,
GLURS_RXN_c_me_1,0.0,,
GLURS_RXN_c_me_2,0.0,,
GLURS_RXN_c_me_3,0.0,,
GLURS_RXN_c_me_4,0.0,,
GLURS_RXN_c_gc_1,0.0,,
GLURS_RXN_c_gc_2,0.0,,
GLURS_RXN_c_gc_3,0.0,,
GLURS_RXN_c_gc_4,0.0,,
ISOBUTYRYL_COA_xc_me_1,0.0,,
ISOBUTYRYL_COA_xc_me_2,0.0,,
ISOBUTYRYL_COA_xc_me_3,0.0,,
ISOBUTYRYL_COA_xc_me_4,0.0,,
ISOBUTYRYL_COA_xc_gc_1,0.0,,
ISOBUTYRYL_COA_xc_gc_2,0.0,,
ISOBUTYRYL_COA_xc_gc_3,0.0,,
ISOBUTYRYL_COA_xc_gc_4,0.0,,
2K_ADIPATE_mc_me_1,0.0,,
2K_ADIPATE_mc_me_2,0.0,,
2K_ADIPATE_mc_me_3,0.0,,
2K_ADIPATE_mc_me_4,0.0,,
2K_ADIPATE_mc_gc_1,0.0,,
2K_ADIPATE_mc_gc_2,0.0,,
2K_ADIPATE_mc_gc_3,0.0,,
2K_ADIPATE_mc_gc_4,0.0,,
GABATRANSAM_RXN_m_me_1,0.0,,
GABATRANSAM_RXN_m_me_2,0.0,,
GABATRANSAM_RXN_m_me_3,0.0,,
GABATRANSAM_RXN_m_me_4,0.0,,
GABATRANSAM_RXN_m_gc_1,0.0,,
GABATRANSAM_RXN_m_gc_2,0.0,,
GABATRANSAM_RXN_m_gc_3,0.0,,
GABATRANSAM_RXN_m_gc_4,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_1,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_2,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_3,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_me_4,-6.48397335562854e-20,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_1,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_2,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_3,0.0,,
1_ACYLGLYCEROL_3_P_ACYLTRANSFER_RXN_p_gc_4,0.0,,
GLY_PROTON_rev_vc_me_1,0.0022614784791845305,,
GLY_PROTON_rev_vc_me_2,0.0,,
GLY_PROTON_rev_vc_me_3,0.0,,
GLY_PROTON_rev_vc_me_4,0.0009435311629290972,,
GLY_PROTON_rev_vc_gc_1,0.0,,
GLY_PROTON_rev_vc_gc_2,0.0,,
GLY_PROTON_rev_vc_gc_3,0.0,,
GLY_PROTON_rev_vc_gc_4,0.0,,
THREDEHYD_RXN_p_me_1,0.0,,
THREDEHYD_RXN_p_me_2,0.006919228572265531,,
THREDEHYD_RXN_p_me_3,0.009325916771314407,,
THREDEHYD_RXN_p_me_4,0.0,,
THREDEHYD_RXN_p_gc_1,0.0,,
THREDEHYD_RXN_p_gc_2,0.0,,
THREDEHYD_RXN_p_gc_3,0.0,,
THREDEHYD_RXN_p_gc_4,0.0,,
MANNPISOM_RXN_c_me_1,0.0,,
MANNPISOM_RXN_c_me_2,0.0,,
MANNPISOM_RXN_c_me_3,0.0,,
MANNPISOM_RXN_c_me_4,0.0,,
MANNPISOM_RXN_c_gc_1,0.0,,
MANNPISOM_RXN_c_gc_2,0.0,,
MANNPISOM_RXN_c_gc_3,0.0,,
MANNPISOM_RXN_c_gc_4,0.0,,
ATP_pc_me_1,-1.8237695664622714e-15,,
ATP_pc_me_2,0.0,,
ATP_pc_me_3,4.1545736374641253e-14,,
ATP_pc_me_4,4.9030029984908915e-18,,
ATP_pc_gc_1,6.1319651166846146e-18,,
ATP_pc_gc_2,-2.5590135004142043e-18,,
ATP_pc_gc_3,8.383803360332543e-20,,
ATP_pc_gc_4,3.0359412803622563e-18,,
PROPCOASYN_RXN_x_me_1,0.0,,
PROPCOASYN_RXN_x_me_2,0.0,,
PROPCOASYN_RXN_x_me_3,0.0,,
PROPCOASYN_RXN_x_me_4,0.0,,
PROPCOASYN_RXN_x_gc_1,0.0,,
PROPCOASYN_RXN_x_gc_2,0.0,,
PROPCOASYN_RXN_x_gc_3,0.0,,
PROPCOASYN_RXN_x_gc_4,0.0,,
OAA_Pi_mc_me_1,0.01337417982789644,,
OAA_Pi_mc_me_2,0.0,,
OAA_Pi_mc_me_3,0.0,,
OAA_Pi_mc_me_4,0.0206828009507892,,
OAA_Pi_mc_gc_1,2.6157272420208557e-18,,
OAA_Pi_mc_gc_2,6.667028779102502e-19,,
OAA_Pi_mc_gc_3,0.0,,
OAA_Pi_mc_gc_4,-1.7038729456093722e-19,,
ACSERLY_RXN_c_me_1,0.0005541372887307854,,
ACSERLY_RXN_c_me_2,0.0,,
ACSERLY_RXN_c_me_3,0.0,,
ACSERLY_RXN_c_me_4,0.003878961021115506,,
ACSERLY_RXN_c_gc_1,0.0,,
ACSERLY_RXN_c_gc_2,0.0,,
ACSERLY_RXN_c_gc_3,0.0,,
ACSERLY_RXN_c_gc_4,0.0,,
ACETOOHBUTSYN_RXN_p_me_1,0.0,,
ACETOOHBUTSYN_RXN_p_me_2,0.00691922857226553,,
ACETOOHBUTSYN_RXN_p_me_3,0.009325916771314405,,
ACETOOHBUTSYN_RXN_p_me_4,0.0,,
ACETOOHBUTSYN_RXN_p_gc_1,0.0,,
ACETOOHBUTSYN_RXN_p_gc_2,0.0,,
ACETOOHBUTSYN_RXN_p_gc_3,0.0,,
ACETOOHBUTSYN_RXN_p_gc_4,0.0,,
2_ISOPROPYLMALATESYN_RXN_p_me_1,0.0027257565899623743,,
2_ISOPROPYLMALATESYN_RXN_p_me_2,0.0,,
2_ISOPROPYLMALATESYN_RXN_p_me_3,0.0,,
2_ISOPROPYLMALATESYN_RXN_p_me_4,0.019080296129736656,,
2_ISOPROPYLMALATESYN_RXN_p_gc_1,0.0,,
2_ISOPROPYLMALATESYN_RXN_p_gc_2,0.0,,
2_ISOPROPYLMALATESYN_RXN_p_gc_3,0.0,,
2_ISOPROPYLMALATESYN_RXN_p_gc_4,0.0,,
3_ISOPROPYLMALISOM_RXN_p_me_1,0.0027257565899623747,,
3_ISOPROPYLMALISOM_RXN_p_me_2,0.0,,
3_ISOPROPYLMALISOM_RXN_p_me_3,0.0,,
3_ISOPROPYLMALISOM_RXN_p_me_4,0.01908029612973666,,
3_ISOPROPYLMALISOM_RXN_p_gc_1,0.0,,
3_ISOPROPYLMALISOM_RXN_p_gc_2,0.0,,
3_ISOPROPYLMALISOM_RXN_p_gc_3,0.0,,
3_ISOPROPYLMALISOM_RXN_p_gc_4,0.0,,
4_AMINO_BUTYRATE_PROTON_rev_vc_me_1,0.0,,
4_AMINO_BUTYRATE_PROTON_rev_vc_me_2,0.009120801065172669,,
4_AMINO_BUTYRATE_PROTON_rev_vc_me_3,0.00912080106517267,,
4_AMINO_BUTYRATE_PROTON_rev_vc_me_4,0.0,,
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_1,0.0,,
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_2,0.0,,
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_3,0.0,,
4_AMINO_BUTYRATE_PROTON_rev_vc_gc_4,0.0,,
GLUC1PADENYLTRANS_RXN_p_me_1,0.0,,
GLUC1PADENYLTRANS_RXN_p_me_2,0.0,,
GLUC1PADENYLTRANS_RXN_p_me_3,0.19144110208441406,,
GLUC1PADENYLTRANS_RXN_p_me_4,0.0,,
GLUC1PADENYLTRANS_RXN_p_gc_1,0.0,,
GLUC1PADENYLTRANS_RXN_p_gc_2,0.0,,
GLUC1PADENYLTRANS_RXN_p_gc_3,0.0,,
GLUC1PADENYLTRANS_RXN_p_gc_4,0.0,,
ACONITATEHYDR_RXN_c_me_1,0.0,,
ACONITATEHYDR_RXN_c_me_2,9.13525774324418e-15,,
ACONITATEHYDR_RXN_c_me_3,0.00224064208052013,,
ACONITATEHYDR_RXN_c_me_4,0.3608813159780337,,
ACONITATEHYDR_RXN_c_gc_1,0.0,,
ACONITATEHYDR_RXN_c_gc_2,-5.738374259990755e-19,,
ACONITATEHYDR_RXN_c_gc_3,0.0,,
ACONITATEHYDR_RXN_c_gc_4,0.0,,
PROTONATP_rev_vc_me_1,0.6633400960986551,,
PROTONATP_rev_vc_me_2,0.0,,
PROTONATP_rev_vc_me_3,0.0,,
PROTONATP_rev_vc_me_4,0.7563891663496727,,
PROTONATP_rev_vc_gc_1,-1.2777334082764587e-19,,
PROTONATP_rev_vc_gc_2,0.005535083763355274,,
PROTONATP_rev_vc_gc_3,1.4919634511402083e-05,,
PROTONATP_rev_vc_gc_4,6.330450283876822e-19,,
MALTODEXGLUCOSID_RXN_p_me_1,0.0,,
MALTODEXGLUCOSID_RXN_p_me_2,0.0,,
MALTODEXGLUCOSID_RXN_p_me_3,0.0,,
MALTODEXGLUCOSID_RXN_p_me_4,0.0,,
MALTODEXGLUCOSID_RXN_p_gc_1,0.0,,
MALTODEXGLUCOSID_RXN_p_gc_2,0.0,,
MALTODEXGLUCOSID_RXN_p_gc_3,0.0,,
MALTODEXGLUCOSID_RXN_p_gc_4,0.0,,
PGLYCDEHYDROG_RXN_p_me_1,0.0051370032775908386,,
PGLYCDEHYDROG_RXN_p_me_2,0.035674461335257826,,
PGLYCDEHYDROG_RXN_p_me_3,0.02410985704870362,,
PGLYCDEHYDROG_RXN_p_me_4,0.009120800668100882,,
PGLYCDEHYDROG_RXN_p_gc_1,0.0,,
PGLYCDEHYDROG_RXN_p_gc_2,0.0,,
PGLYCDEHYDROG_RXN_p_gc_3,0.0,,
PGLYCDEHYDROG_RXN_p_gc_4,0.0,,
ACETOOHBUTREDUCTOISOM_RXN_p_me_1,0.0,,
ACETOOHBUTREDUCTOISOM_RXN_p_me_2,0.006919228572265536,,
ACETOOHBUTREDUCTOISOM_RXN_p_me_3,0.009325916771314407,,
ACETOOHBUTREDUCTOISOM_RXN_p_me_4,0.0,,
ACETOOHBUTREDUCTOISOM_RXN_p_gc_1,0.0,,
ACETOOHBUTREDUCTOISOM_RXN_p_gc_2,0.0,,
ACETOOHBUTREDUCTOISOM_RXN_p_gc_3,0.0,,
ACETOOHBUTREDUCTOISOM_RXN_p_gc_4,0.0,,
THR_PROTON_rev_vc_me_1,0.00912080106517267,,
THR_PROTON_rev_vc_me_2,0.0,,
THR_PROTON_rev_vc_me_3,0.0,,
THR_PROTON_rev_vc_me_4,0.00912080106517267,,
THR_PROTON_rev_vc_gc_1,0.0,,
THR_PROTON_rev_vc_gc_2,0.0,,
THR_PROTON_rev_vc_gc_3,0.0,,
THR_PROTON_rev_vc_gc_4,0.0,,
ACSERLY_RXN_p_me_1,0.0,,
ACSERLY_RXN_p_me_2,0.0016624118661785002,,
ACSERLY_RXN_p_me_3,0.0022406420805075678,,
ACSERLY_RXN_p_me_4,-2.9675019939985494e-16,,
ACSERLY_RXN_p_gc_1,0.0,,
ACSERLY_RXN_p_gc_2,0.0,,
ACSERLY_RXN_p_gc_3,0.0,,
ACSERLY_RXN_p_gc_4,0.0,,
Beta_Oxidation_x_me_1,0.0,,
Beta_Oxidation_x_me_2,0.0,,
Beta_Oxidation_x_me_3,0.0,,
Beta_Oxidation_x_me_4,0.0,,
Beta_Oxidation_x_gc_1,0.0,,
Beta_Oxidation_x_gc_2,0.0,,
Beta_Oxidation_x_gc_3,0.0,,
Beta_Oxidation_x_gc_4,0.0,,
RXN_9661_p_me_1,5.557691447681607e-20,,
RXN_9661_p_me_2,0.0,,
RXN_9661_p_me_3,0.0,,
RXN_9661_p_me_4,-6.483973355628541e-20,,
RXN_9661_p_gc_1,0.0,,
RXN_9661_p_gc_2,0.0,,
RXN_9661_p_gc_3,0.0,,
RXN_9661_p_gc_4,0.0,,
ACONITATEHYDR_RXN_m_me_1,0.4078450193414787,,
ACONITATEHYDR_RXN_m_me_2,0.14831411036954517,,
ACONITATEHYDR_RXN_m_me_3,0.14722992822506503,,
ACONITATEHYDR_RXN_m_me_4,0.0,,
ACONITATEHYDR_RXN_m_gc_1,0.000563122360380995,,
ACONITATEHYDR_RXN_m_gc_2,0.0029726191730229676,,
ACONITATEHYDR_RXN_m_gc_3,0.0004705486232694798,,
ACONITATEHYDR_RXN_m_gc_4,0.0005631223603809976,,
RXN_6883_mi_me_1,0.0,,
RXN_6883_mi_me_2,0.0,,
RXN_6883_mi_me_3,0.0,,
RXN_6883_mi_me_4,0.0,,
RXN_6883_mi_gc_1,0.0,,
RXN_6883_mi_gc_2,0.0,,
RXN_6883_mi_gc_3,0.0,,
RXN_6883_mi_gc_4,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_me_1,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_me_2,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_me_3,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_me_4,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_gc_1,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_gc_2,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_gc_3,0.0,,
GLUTARYL_COA_DEHYDROG_RXN_m_gc_4,0.0,,
PRPPAMIDOTRANS_RXN_p_me_1,0.0,,
PRPPAMIDOTRANS_RXN_p_me_2,0.0,,
PRPPAMIDOTRANS_RXN_p_me_3,0.0,,
PRPPAMIDOTRANS_RXN_p_me_4,0.0,,
PRPPAMIDOTRANS_RXN_p_gc_1,0.0,,
PRPPAMIDOTRANS_RXN_p_gc_2,0.0,,
PRPPAMIDOTRANS_RXN_p_gc_3,0.0,,
PRPPAMIDOTRANS_RXN_p_gc_4,0.0,,
lycopene_biosynthesis_p_me_1,0.0,,
lycopene_biosynthesis_p_me_2,0.0,,
lycopene_biosynthesis_p_me_3,0.0,,
lycopene_biosynthesis_p_me_4,0.0,,
lycopene_biosynthesis_p_gc_1,0.0,,
lycopene_biosynthesis_p_gc_2,0.0,,
lycopene_biosynthesis_p_gc_3,0.0,,
lycopene_biosynthesis_p_gc_4,0.0,,
1_5_1_8_RXN_c_me_1,0.0,,
1_5_1_8_RXN_c_me_2,0.0,,
1_5_1_8_RXN_c_me_3,0.0,,
1_5_1_8_RXN_c_me_4,0.0,,
1_5_1_8_RXN_c_gc_1,0.0,,
1_5_1_8_RXN_c_gc_2,0.0,,
1_5_1_8_RXN_c_gc_3,0.0,,
1_5_1_8_RXN_c_gc_4,0.0,,
RXN_6883_mc_me_1,0.0,,
RXN_6883_mc_me_2,0.0,,
RXN_6883_mc_me_3,0.0,,
RXN_6883_mc_me_4,0.0,,
RXN_6883_mc_gc_1,0.0,,
RXN_6883_mc_gc_2,0.0,,
RXN_6883_mc_gc_3,0.0,,
RXN_6883_mc_gc_4,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_me_1,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_me_2,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_me_3,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_me_4,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_gc_1,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_gc_2,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_gc_3,0.0,,
6_PERIOD_3_PERIOD_4_PERIOD_16_RXN_p_gc_4,0.0,,
RXN_9650_p_me_1,5.557691447681607e-20,,
RXN_9650_p_me_2,0.0,,
RXN_9650_p_me_3,0.0,,
RXN_9650_p_me_4,-6.483973355628543e-20,,
RXN_9650_p_gc_1,0.0,,
RXN_9650_p_gc_2,0.0,,
RXN_9650_p_gc_3,0.0,,
RXN_9650_p_gc_4,0.0,,
DHAP_Pi_pc_me_1,0.023064094976174693,,
DHAP_Pi_pc_me_2,0.0,,
DHAP_Pi_pc_me_3,0.0,,
DHAP_Pi_pc_me_4,0.0476408365219538,,
DHAP_Pi_pc_gc_1,0.0,,
DHAP_Pi_pc_gc_2,0.0,,
DHAP_Pi_pc_gc_3,0.0,,
DHAP_Pi_pc_gc_4,0.0,,
H_im_me_1,0.0,,
H_im_me_2,0.0,,
H_im_me_3,0.0,,
H_im_me_4,0.0,,
H_im_gc_1,0.0,,
H_im_gc_2,0.0,,
H_im_gc_3,0.0,,
H_im_gc_4,0.0,,
CDPKIN_RXN_p_me_1,0.0,,
CDPKIN_RXN_p_me_2,0.0,,
CDPKIN_RXN_p_me_3,0.0,,
CDPKIN_RXN_p_me_4,0.0,,
CDPKIN_RXN_p_gc_1,0.0,,
CDPKIN_RXN_p_gc_2,0.0,,
CDPKIN_RXN_p_gc_3,0.0,,
CDPKIN_RXN_p_gc_4,0.0,,
H2O_pc_me_1,0.10645640896614794,,
H2O_pc_me_2,-54.94017501859567,,
H2O_pc_me_3,-54.874282064298164,,
H2O_pc_me_4,0.10780260822713991,,
H2O_pc_gc_1,0.00037440027203709613,,
H2O_pc_gc_2,0.0,,
H2O_pc_gc_3,0.0003815454746517031,,
H2O_pc_gc_4,0.00037440027203709667,,
NADPPHOSPHAT_RXN_c_me_1,0.0,,
NADPPHOSPHAT_RXN_c_me_2,-2.8966946424340296e-19,,
NADPPHOSPHAT_RXN_c_me_3,-1.0734872472924936e-16,,
NADPPHOSPHAT_RXN_c_me_4,0.0,,
NADPPHOSPHAT_RXN_c_gc_1,0.0,,
NADPPHOSPHAT_RXN_c_gc_2,0.0,,
NADPPHOSPHAT_RXN_c_gc_3,0.0,,
NADPPHOSPHAT_RXN_c_gc_4,0.0,,
CDPKIN_RXN_m_me_1,0.0,,
CDPKIN_RXN_m_me_2,0.0,,
CDPKIN_RXN_m_me_3,0.0,,
CDPKIN_RXN_m_me_4,0.0,,
CDPKIN_RXN_m_gc_1,0.0,,
CDPKIN_RXN_m_gc_2,0.0,,
CDPKIN_RXN_m_gc_3,0.0,,
CDPKIN_RXN_m_gc_4,0.0,,
OAA_ISOCITRATE_mc_me_1,0.0,,
OAA_ISOCITRATE_mc_me_2,0.0,,
OAA_ISOCITRATE_mc_me_3,0.0,,
OAA_ISOCITRATE_mc_me_4,0.0,,
OAA_ISOCITRATE_mc_gc_1,0.0,,
OAA_ISOCITRATE_mc_gc_2,0.0,,
OAA_ISOCITRATE_mc_gc_3,0.0,,
OAA_ISOCITRATE_mc_gc_4,0.0,,
3PGAREARR_RXN_p_me_1,0.0021716193012315892,,
3PGAREARR_RXN_p_me_2,0.4078036745177445,,
3PGAREARR_RXN_p_me_3,0.5093221560477693,,
3PGAREARR_RXN_p_me_4,0.027017939969156583,,
3PGAREARR_RXN_p_gc_1,0.0,,
3PGAREARR_RXN_p_gc_2,0.0,,
3PGAREARR_RXN_p_gc_3,0.0,,
3PGAREARR_RXN_p_gc_4,0.0,,
RXN_14903_m_me_1,0.0,,
RXN_14903_m_me_2,0.0,,
RXN_14903_m_me_3,0.0,,
RXN_14903_m_me_4,0.0,,
RXN_14903_m_gc_1,0.0,,
RXN_14903_m_gc_2,0.0,,
RXN_14903_m_gc_3,0.0,,
RXN_14903_m_gc_4,0.0,,
FGAMSYN_RXN_p_me_1,0.0,,
FGAMSYN_RXN_p_me_2,0.0,,
FGAMSYN_RXN_p_me_3,0.0,,
FGAMSYN_RXN_p_me_4,0.0,,
FGAMSYN_RXN_p_gc_1,0.0,,
FGAMSYN_RXN_p_gc_2,0.0,,
FGAMSYN_RXN_p_gc_3,0.0,,
FGAMSYN_RXN_p_gc_4,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_me_1,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_me_2,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_me_3,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_me_4,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_gc_1,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_gc_2,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_gc_3,0.0,,
2_METHYL_3_HYDROXY_BUTYRYL_COA_xc_gc_4,0.0,,
ASN_PROTON_rev_vc_me_1,0.0,,
ASN_PROTON_rev_vc_me_2,0.0,,
ASN_PROTON_rev_vc_me_3,0.0,,
ASN_PROTON_rev_vc_me_4,0.0,,
ASN_PROTON_rev_vc_gc_1,0.0,,
ASN_PROTON_rev_vc_gc_2,0.0,,
ASN_PROTON_rev_vc_gc_3,0.0,,
ASN_PROTON_rev_vc_gc_4,0.0,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_me_1,0.0,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_me_2,0.14831411036954517,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_me_3,0.14722992822506503,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_me_4,0.0,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_gc_1,0.0,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_gc_2,0.00016309518041939168,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_gc_3,0.0,,
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_gc_4,0.0,,
1TRANSKETO_RXN_p_me_1,-0.22537128709861698,,
1TRANSKETO_RXN_p_me_2,18.441210759426735,,
1TRANSKETO_RXN_p_me_3,18.39854867603222,,
1TRANSKETO_RXN_p_me_4,-0.22553432635435333,,
1TRANSKETO_RXN_p_gc_1,-0.00037440027203709667,,
1TRANSKETO_RXN_p_gc_2,0.0,,
1TRANSKETO_RXN_p_gc_3,-0.00038154547465170304,,
1TRANSKETO_RXN_p_gc_4,-0.00037440027203709667,,
ADP_pc_me_1,0.0,,
ADP_pc_me_2,0.0,,
ADP_pc_me_3,0.0,,
ADP_pc_me_4,0.0,,
ADP_pc_gc_1,0.0,,
ADP_pc_gc_2,0.0,,
ADP_pc_gc_3,0.0,,
ADP_pc_gc_4,0.0,,
RXN_9536_p_me_1,5.557691447681607e-20,,
RXN_9536_p_me_2,0.0,,
RXN_9536_p_me_3,0.0,,
RXN_9536_p_me_4,-6.483973355628543e-20,,
RXN_9536_p_gc_1,0.0,,
RXN_9536_p_gc_2,0.0,,
RXN_9536_p_gc_3,0.0,,
RXN_9536_p_gc_4,0.0,,
GAP_Pi_pc_me_1,0.24112675949596923,,
GAP_Pi_pc_me_2,17.940177226870436,,
GAP_Pi_pc_me_3,17.44166652736211,,
GAP_Pi_pc_me_4,0.23703642223904967,,
GAP_Pi_pc_gc_1,0.00037440027203709667,,
GAP_Pi_pc_gc_2,0.0,,
GAP_Pi_pc_gc_3,0.000381545474651703,,
GAP_Pi_pc_gc_4,0.0003744002720370966,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_me_1,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_me_2,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_me_3,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_me_4,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_gc_1,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_gc_2,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_gc_3,0.0,,
3_HYDROXYISOBUTYRATE_DEHYDROGENASE_RXN_m_gc_4,0.0,,
4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c_me_1,0.0,,
4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c_me_2,0.0,,
4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c_me_3,0.0,,
4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c_me_4,0.0,,
4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c_gc_1,0.0,,
4_HYDROXYPHENYLPYRUVATE_DIOXYGENASE_RXN_c_gc_2,0.0,,
